,Marca,Modelo,Precio,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes,Ciudad,CP,provincia
12911,Land Rover,Discovery Sport,22900.0,179.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,131850.0,2016,Automático,1600.0,5.1,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1313.0,Diésel,4,Valdepeñas,13005,Ciudad Real
12912,Land Rover,Range Rover Evoque,22990.0,190.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,114900.0,2014,Automático,1598.0,3.6,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1273.0,Diésel,6,Barcelona,8140,Barcelona
12913,Land Rover,Range Rover Evoque,39900.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,29300.0,2020,Automático,1398.0,5.1,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1163.0,Diésel,10,Madrid,28037,Madrid
12914,Land Rover,Freelander,10000.0,160.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,173000.0,2008,Manual,1968.0,4.6,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1484.0,Diésel,11,Amposta,43870,Tarragona
12915,Land Rover,Range Rover Velar,56000.0,300.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,46000.0,2017,Automático,1499.0,4.6,Negro,Negro,Tracción delantera,5.0,8.0,4.0,1505.0,Diésel,11,Griñon,28971,Madrid
12916,Land Rover,Range Rover Evoque,30490.0,179.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,94242.0,2019,Automático,1199.0,5.1,Negro,Negro,Tracción delantera,5.0,5.0,3.0,1055.0,Diésel,8,Madrid,28021,Madrid
12917,Land Rover,Freelander,5990.0,111.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,250800.0,2006,Manual,1598.0,4.3,Verde,Verde,Tracción delantera,5.0,5.0,4.0,1260.0,Diésel,9,Talavera de la reina,45600,Toledo
12918,Land Rover,Defender,33000.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,135000.0,2008,Manual,2290.0,8.9,Plateado,Plateado,Tracción delantera,5.0,5.0,4.0,1525.0,Diésel,2,Burgos,9007,Burgos
12919,Land Rover,Defender,54900.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,92000.0,2010,Manual,1300.0,7.6,Blanco,Blanco,Tracción delantera,4.0,5.0,4.0,1525.0,Diésel,3,Elche,3205,Alicante/Alacant
12920,Land Rover,Range Rover Sport,1349001.0,575.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,32800.0,2021,Automático,1499.0,4.2,Negro,Negro,Tracción delantera,7.0,6.0,4.0,1473.0,Gasolina,6,San sebastían de los reyes,28703,Madrid
12921,Land Rover,Range Rover Sport,65900.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,38500.0,2020,Automático,1499.0,5.1,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1165.0,Diésel,6,Malaga,29006,Málaga
12922,Land Rover,Range Rover Evoque,22850.0,179.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,103000.0,2017,Automático,1199.0,5.1,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1165.0,Diésel,12,Alpedrete,28430,Madrid
12923,Land Rover,Discovery Sport,27500.0,179.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,93000.0,2015,Automático,1968.0,3.8,Blanco,Blanco,Tracción delantera,5.0,7.0,4.0,1213.0,Diésel,4,Vilanova i la geltru,8800,Barcelona
12924,Land Rover,Range Rover Velar,36900.0,241.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,143700.0,2018,Automático,1598.0,4.6,Marrón,Marrón,Tracción delantera,5.0,8.0,4.0,1505.0,Diésel,7,Madrid,28037,Madrid
12925,Land Rover,Range Rover Evoque,18818.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,111953.0,2016,Automático,1199.0,5.1,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1165.0,Diésel,9,Terrassa,8227,Barcelona
12926,Land Rover,Range Rover Evoque,31390.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,64878.0,2019,Automático,1199.0,4.5,Gris,Gris,Tracción delantera,5.0,6.0,3.0,1275.0,Diésel,5,Madrid,28021,Madrid
12927,Land Rover,Range Rover Sport,629001.0,252.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,73500.0,2020,Automático,1399.0,5.1,Blanco,FUJI WHITE,Tracción delantera,5.0,6.0,4.0,1273.0,Diésel,2,Talavera de la reina,45600,Toledo
12928,Land Rover,Range Rover,59990.0,340.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,76000.0,2017,Automático,1199.0,5.4,Negro,Negro,Tracción delantera,5.0,6.0,3.0,1350.0,Diésel,1,Girona,17005,Girona
12929,Land Rover,Range Rover Velar,37900.0,300.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,106000.0,2018,Automático,2000.0,4.9,Blanco,Blanco,Tracción delantera,5.0,8.0,4.0,1505.0,Diésel,8,Mejorada del campo,28840,Madrid
12930,Land Rover,Range Rover Evoque,369001.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,24200.0,2019,Automático,1598.0,4.5,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1350.0,Diésel,9,Estepona,29680,Málaga
12931,Land Rover,Defender,699001.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,138000.0,2010,Manual,6592.0,14.1,Negro,Negro,Tracción trasera,4.0,8.0,12.0,1995.0,Diésel,10,Marbella (puerto banús),29660,Málaga
12932,Land Rover,Range Rover Sport,42490.0,258.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,109954.0,2018,Automático,1598.0,3.6,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1273.0,Diésel,6,Madrid,28649,Madrid
12933,Land Rover,Defender,49549.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,199000.0,2011,Manual,1985.0,9.1,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1485.0,Diésel,10,Numancia de la sagra,45230,Toledo
12934,Land Rover,Range Rover Sport,36990.0,292.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,146112.0,2014,Automático,1364.0,6.4,Gris,Gris,Tracción delantera,7.0,6.0,4.0,1628.0,Diésel,6,Madrid,28046,Madrid
12935,Land Rover,Range Rover Sport,46590.0,252.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,79990.0,2019,Automático,1600.0,6.2,Blanco,Blanco,Tracción delantera,5.0,8.0,4.0,1807.0,Diésel,2,Zaragoza,50011,Zaragoza
12936,Land Rover,Discovery,33290.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,127309.0,2019,Automático,1598.0,3.8,Azul,Azul,Tracción delantera,5.0,5.0,4.0,1286.0,Diésel,5,Madrid,28021,Madrid
12937,Land Rover,Freelander,4800.0,111.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,183592.0,2004,Manual,999.0,4.6,Verde,Verde,Tracción delantera,5.0,6.0,3.0,1134.0,Diésel,4,Badajoz,6008,Badajoz
12938,Land Rover,Discovery Sport,31363.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,90869.0,2019,Automático,999.0,4.6,Gris,Gris,Tracción delantera,5.0,6.0,3.0,1213.0,Diésel,12,Villava,31610,Navarra
12939,Land Rover,Range Rover Evoque,25490.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,76700.0,2016,Manual,1499.0,4.7,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1203.0,Diésel,6,C/ monaco 28,12006,Castellón/Castelló
12940,Land Rover,Range Rover Evoque,179951.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,145000.0,2014,Automático,1956.0,4.9,Gris,GRIS PLATA TITANIUM,Tracción delantera,7.0,6.0,4.0,1628.0,Diésel,6,Alcobendas,28109,Madrid
12941,Land Rover,Freelander,11695.0,160.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,175000.0,2010,Automático,999.0,4.3,Negro,Negro,Tracción delantera,5.0,6.0,3.0,1215.0,Diésel,6,Humanes de madrid,28970,Madrid
12942,Land Rover,Range Rover Sport,59999.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,85000.0,2019,Automático,1499.0,5.1,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1165.0,Diésel,2,Alcobendas,28108,Madrid
12943,Land Rover,Range Rover,38000.0,182.0,Prof.,SUV/4x4/Pickup,Clásica,3,España,12,124000.0,1992,Manual,1598.0,3.9,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1350.0,Gasolina,5,Rajadell,8256,Barcelona
12944,Land Rover,Range Rover Sport,42500.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,109000.0,2016,Automático,1499.0,5.1,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1165.0,Diésel,12,San sebastian de los reyes,28703,Madrid
12945,Land Rover,Range Rover Sport,19990.0,245.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,132000.0,2011,Automático,1199.0,4.6,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1270.0,Diésel,4,Zaragoza,50197,Zaragoza
12946,Land Rover,Defender,29500.0,122.0,Prof.,SUV/4x4/Pickup,Ocasión,3,España,12,142000.0,2015,Manual,1534.0783898305085,5.160509554140126,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1307.425847457627,Diésel,8,Mejorada del campo,28840,Madrid
12947,Land Rover,Discovery Sport,24800.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,97000.0,2018,Automático,999.0,5.8,Gris,DYNAMIC LUXURY,Tracción delantera,5.0,6.0,3.0,1215.0,Diésel,1,Collado villalba.,28400,Madrid
12948,Land Rover,Discovery,37900.0,241.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,91000.0,2017,Automático,1968.0,5.6,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1315.0,Diésel,3,Malaga,29660,Málaga
12949,Land Rover,Range Rover Sport,54455.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,34481.0,2018,Automático,1499.0,5.1,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1165.0,Diésel,9,Alcala de guadaira,41500,Sevilla
12950,Land Rover,Range Rover Evoque,21727.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,65903.0,2017,Automático,1199.0,5.1,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1165.0,Diésel,10,Calella,8370,Barcelona
12951,Land Rover,Range Rover Sport,52900.0,306.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,79000.0,2017,Automático,1499.0,4.2,Gris,Gris,Tracción delantera,7.0,6.0,4.0,1473.0,Diésel,4,San sebastian de los reyes,28703,Madrid
12952,Land Rover,Range Rover Evoque,21900.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,120000.0,2017,Automático,1686.0,6.1,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1501.0,Diésel,6,Barcelona,8420,Barcelona
12953,Land Rover,Discovery,28636.0,211.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,98006.0,2016,Automático,1395.0,4.9,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1233.0,Diésel,6,Santiago de compostela,15707,A Coruña
12954,Land Rover,Discovery Sport,16818.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,141153.0,2016,Automático,1498.0,5.5,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1355.0,Diésel,9,Vigo,36214,Pontevedra
12955,Toyota,Land Cruiser,20500.0,204.0,Prof.,SUV/4x4/Pickup,Clásica,5,España,12,401000.0,1993,Manual,1498.0,6.2,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1579.0,Diésel,9,Madrid,28007,Madrid
12956,Mercedes-Benz,S 500,11999.0,387.0,Prof.,Sedán,Ocasión,4,España,12,157000.0,2006,Automático,1499.0,4.9,Negro,Negro,Tracción delantera,4.0,6.0,3.0,1090.0,Gasolina,10,Llerona,8520,Barcelona
12957,Audi,A7,21990.0,245.0,Prof.,Coupé,Ocasión,5,España,12,288000.0,2015,Automático,698.0,4.9,Negro,Negro,Tracción trasera,2.0,6.0,3.0,1698.0,Diésel,6,Leganés,28918,Madrid
12958,Porsche,991,119900.0,500.0,Prof.,Coupé,Ocasión,2,España,12,65000.0,2017,Automático,1477.0,5.9,Negro,Negro,Tracción delantera,5.0,7.0,3.0,1533.4025157232704,Gasolina,5,Sant cugat del vallès,8173,Barcelona
12959,Renault,Clio,5990.0,75.0,Prof.,Coche pequeño,Ocasión,5,España,12,140112.0,2019,Manual,999.0,4.3,Blanco,Blanco,Tracción delantera,5.0,5.0,3.0,1191.0,Diésel,1,Lugo,27003,Lugo
12960,BMW,X1,14475.0,177.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,88000.0,2012,Automático,1595.0,4.5,Blanco,Blanco,Tracción delantera,5.0,7.0,4.0,1568.0,Diésel,9,Terrassa,8222,Barcelona
12961,Jaguar,F-Pace,20300.0,179.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,118000.0,2020,Automático,2191.0,5.3,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1480.0,Diésel,1,Madrid,28007,Madrid
12962,Cupra,Formentor,21890.0,150.0,Prof.,SUV/4x4/Pickup,Ocasión,5,España,24,34000.0,2022,Manual,4157.0,17.1,Negro,Negro,Tracción a las cuatro ruedas,5.0,6.0,6.0,2608.0,Gasolina,6,San cugat del valles,8173,Barcelona
12963,Abarth,500,15000.0,135.0,Prof.,Sedán,Ocasión,3,España,12,97353.0,2009,Manual,999.0,4.8,Azul,AZUL,Tracción delantera,5.0,6.0,3.0,1277.0,Gasolina,8,Sabadell,8201,Barcelona
12964,Abarth,595,19091.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,19940.0,2021,Manual,1498.0,5.4,Azul,Azul,Tracción delantera,5.0,6.0,4.0,1437.0,Gasolina,12,Leganes,28914,Madrid
12965,Abarth,500,15632.0,160.0,Prof.,Sedán,Ocasión,3,España,12,36586.0,2018,Manual,1968.0,7.2,Gris,Gris,Tracción a las cuatro ruedas,5.0,6.0,4.0,2500.0,Gasolina,3,Madrid,28050,Madrid
12966,Abarth,595,314001.0,179.0,Prof.,Coche pequeño,KM0,3,España,36,300.0,2023,Automático,1968.0,4.5,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1352.0,Gasolina,5,Jaen,23009,Jaén
12967,Abarth,595,18091.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,19940.0,2021,Manual,1969.0,6.6,Azul,Azul,Tracción delantera,5.0,8.0,4.0,1606.0,Gasolina,12,Toledo,45001,Toledo
12968,Abarth,595,19091.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,19940.0,2021,Manual,3799.0,6.499283154121865,Azul,Azul,Tracción trasera,5.0,7.0,8.0,1400.0,Gasolina,12,Albacete,2001,Albacete
12969,Abarth,500,10450.0,135.0,Prof.,Coche pequeño,Ocasión,3,España,12,137200.0,2010,Manual,1498.0,6.7,Rojo,Rojo,Tracción delantera,5.0,5.0,4.0,1060.0,Gasolina,2,Sant hipolit de voltrega,8512,Barcelona
12970,Abarth,695,28900.0,179.0,Prof.,Coche pequeño,Ocasión,3,España,12,95000.0,2011,Automático,5204.0,12.5,Azul,Azul Abu Dhabi,Tracción a las cuatro ruedas,2.0,7.0,10.0,1551.0,Gasolina,7,Paterna,46980,Valencia/València
12971,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,1984.0,6.5,Negro,Negro,Tracción delantera,5.0,7.0,4.0,1520.0,Gasolina,4,Paterna,46980,Valencia/València
12972,Abarth,595C,24900.0,179.0,Prof.,Cabrio,Ocasión,2,España,12,15000.0,2017,Automático,1498.0,6.5,Gris,Gris,Tracción delantera,5.0,7.0,4.0,1549.0,Gasolina,3,Valencia,46006,Valencia/València
12973,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,1968.0,4.2,Negro,Negro,Tracción delantera,5.0,7.0,4.0,1515.0,Gasolina,4,Santiago de compostela,15707,A Coruña
12974,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,2967.0,5.5,Blanco,Blanco,Tracción a las cuatro ruedas,5.0,8.0,6.0,2070.0,Gasolina,2,Badajoz,6008,Badajoz
12975,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,1497.0,5.5,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1405.0,Gasolina,2,Alcobendas,28108,Madrid
12976,Abarth,595,14890.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,70990.0,2017,Manual,1997.0,10.9,Blanco,Blanco,Tracción a las cuatro ruedas,2.0,5.0,4.0,1470.0,Gasolina,3,Museros,46136,Valencia/València
12977,Abarth,500,16900.0,145.0,Prof.,Sedán,Ocasión,3,España,12,74000.0,2020,Manual,1496.0,4.1,Rojo,Rojo,Tracción delantera,5.0,7.0,3.0,1500.0,Gasolina,9,Valdemoro,28342,Madrid
12978,Abarth,595,17990.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,92000.0,2019,Automático,2993.0,8.2,Blanco,Blanco,Tracción trasera,5.0,6.0,6.0,1975.0,Gasolina,4,Titulcia,28359,Madrid
12979,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,2967.0,5.5,Negro,Negro,Tracción a las cuatro ruedas,5.0,8.0,6.0,2070.0,Gasolina,4,Santa fe,18320,Granada
12980,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,1598.0,4.4,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1260.0,Gasolina,4,Bilbao,48970,Bizkaia
12981,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,2143.0,4.2,Blanco,Blanco,Tracción delantera,5.0,7.0,4.0,1385.0,Gasolina,2,Paterna,46980,Valencia/València
12982,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,1197.0,4.7,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1109.0,Gasolina,4,Vigo,36214,Pontevedra
12983,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,1798.0,4.3,Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1310.0,Gasolina,2,Santa fe,18320,Granada
12984,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,1461.0,3.8,Negro,Negro,Tracción delantera,5.0,5.0,4.0,1090.0,Gasolina,4,Ciudad real,13005,Ciudad Real
12985,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,3799.0,6.499283154121865,Negro,Negro,Tracción trasera,5.0,7.0,8.0,1400.0,Gasolina,4,Alcala de guadaira,41500,Sevilla
12986,Abarth,595C,17190.0,179.0,Prof.,Cabrio,Ocasión,2,España,12,73000.0,2018,Manual,1968.0,5.5,Gris,Gris,Tracción a las cuatro ruedas,5.0,7.0,4.0,1463.0,Gasolina,4,Zaragoza,50011,Zaragoza
12987,Abarth,595,20990.0,179.0,Prof.,Coche pequeño,Ocasión,3,España,12,50000.0,2017,Manual,1498.0,6.6,Gris,Gris,Tracción trasera,5.0,7.0,4.0,1469.0,Gasolina,11,Torredonjimeno,23650,Jaén
12988,Abarth,595C,24995.0,179.0,Prof.,Cabrio,Ocasión,2,España,24,53000.0,2017,Automático,1498.0,4.8,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1275.0,Gasolina,7,Cuarte de huerva,50410,Zaragoza
12989,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,1399.0,7.1,Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1115.0,Gasolina,2,Bilbao,48970,Bizkaia
12990,Abarth,500,14090.0,135.0,Prof.,Coche pequeño,Ocasión,3,España,12,115120.0,2015,Manual,2157.0,5.5,Rojo,Rojo,Tracción delantera,5.0,6.0,4.0,1405.0,Gasolina,6,Villava,31610,Navarra
12991,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,898.0,5.2,Blanco,Blanco,Tracción trasera,2.0,5.0,3.0,1115.0,Gasolina,2,Ciudad real,13005,Ciudad Real
12992,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,5204.0,12.3,Blanco,Blanco,Tracción a las cuatro ruedas,2.0,7.0,10.0,1555.0,Gasolina,2,Vigo,36214,Pontevedra
12993,Abarth,500,17500.0,145.0,Prof.,Sedán,Ocasión,3,España,12,39000.0,2020,Manual,1332.0,4.2,Rojo,ROJO,Tracción delantera,5.0,7.0,4.0,1490.0,Gasolina,6,Oviedo,33010,Asturias
12994,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,1499.0,4.2,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1430.0,Gasolina,2,Alcala de guadaira,41500,Sevilla
12995,Abarth,595,15363.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,33166.0,2016,Automático,1968.0,5.4,Blanco,Blanco,Tracción delantera,5.0,6.0,4.0,1437.0,Gasolina,2,Santiago de compostela,15707,A Coruña
12996,Abarth,595,19818.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,100590.0,2019,Automático,4134.0,7.4,Rojo,Rojo,Tracción a las cuatro ruedas,5.0,8.0,6.0,2000.0,Gasolina,5,Alcala de guadaira,41500,Sevilla
12997,Abarth,595,16818.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,21842.0,2018,Manual,6498.0,24.7,Rojo,Rojo,Tracción a las cuatro ruedas,2.0,7.0,12.0,1475.0,Gasolina,11,Alcala de guadaira,41500,Sevilla
12998,Abarth,595,19818.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,100590.0,2019,Automático,1968.0,5.5,Rojo,Rojo,Tracción a las cuatro ruedas,5.0,7.0,4.0,1486.0,Gasolina,5,Mérida,6800,Badajoz
12999,Abarth,595C,18980.0,179.0,Prof.,Cabrio,Ocasión,2,España,12,27000.0,2018,Manual,1461.0,3.6,Azul,Azul,Tracción delantera,5.0,5.0,4.0,1205.0,Gasolina,12,Rubí,8191,Barcelona
13000,Abarth,695,54000.0,190.0,Prof.,Coche pequeño,Ocasión,3,España,12,11000.0,2018,Manual,1598.0,4.3,Gris,Mate,Tracción delantera,5.0,7.0,4.0,1415.0,Gasolina,8,Siero,33199,Asturias
13001,Abarth,595,29900.0,179.0,Prof.,Coche pequeño,Ocasión,3,España,12,55500.0,2015,Automático,999.0,4.8,Gris,Rivale azul con gris,Tracción delantera,5.0,5.0,3.0,1145.0,Gasolina,5,Marbella,29660,Málaga
13002,Abarth,595,18091.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,19940.0,2021,Manual,2979.0,8.8,Azul,Azul,Tracción trasera,4.0,6.0,6.0,1497.0,Gasolina,12,Salamanca,37001,Salamanca
13003,Abarth,595,179901.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,2250.0,2020,Manual,5204.0,12.5,Gris,Gris,Tracción trasera,2.0,7.0,10.0,1339.0,Gasolina,5,Mataró,8302,Barcelona
13004,Abarth,124 Spider,35900.0,170.0,Prof.,Coupé,Ocasión,2,España,12,49500.0,2019,Manual,1991.0,6.9,Azul,Azul,Tracción a las cuatro ruedas,5.0,7.0,4.0,1555.0,Gasolina,2,Vilanova i la geltrú,8800,Barcelona
13005,Abarth,595,17999.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,54875.0,2021,Manual,1197.0,5.5,Blanco,Blanco,Tracción delantera,5.0,6.0,3.0,1294.0,Gasolina,3,Cerdanyola del valles,8110,Barcelona
13006,Abarth,595,17990.0,179.0,Prof.,Coche pequeño,Ocasión,3,España,12,85000.0,2020,Manual,2143.0,4.9,Gris,Gris,Tracción trasera,5.0,8.0,4.0,1430.0,Gasolina,6,Granollers,8403,Barcelona
13007,Abarth,595,35990.0,179.0,Prof.,Coche pequeño,KM0,3,España,36,10.0,2023,Manual,1229.0,5.1,Rojo,Rojo,Tracción delantera,5.0,5.0,4.0,1139.0,Gasolina,8,Ávila,5004,Ávila
13008,Abarth,595,35990.0,179.0,Prof.,Coche pequeño,KM0,3,España,36,10.0,2023,Manual,3628.0,11.1,Rojo,Rojo,Tracción a las cuatro ruedas,5.0,6.0,8.0,2675.0,Gasolina,8,Venturada,28729,Madrid
13009,Abarth,595,23750.0,179.0,Prof.,Coche pequeño,Ocasión,3,España,12,29900.0,2021,Manual,1598.0,6.9,Verde,Verde,Tracción delantera,5.0,5.0,4.0,1230.0,Gasolina,3,Castelldefels,8860,Barcelona
13010,Abarth,595,37000.0,179.0,Prof.,Coche pequeño,KM0,3,España,12,99.0,2022,Manual,1968.0,5.7,Negro,Negro,Tracción a las cuatro ruedas,5.0,7.0,4.0,1761.0,Gasolina,5,Alguazas,30560,Murcia
13011,Abarth,595,15990.0,159.0,Prof.,Coche pequeño,Ocasión,3,España,12,42600.0,2014,Automático,1499.0,4.8,Blanco,Blanco,Tracción delantera,5.0,5.0,4.0,1635.0,Gasolina,10,La nucía,3530,Alicante/Alacant
13012,Abarth,595,23909.0,179.0,Prof.,Coche pequeño,Ocasión,3,España,12,23944.0,2021,Automático,1300.0,14.9,Negro,Negro,Tracción trasera,2.0,5.0,4.0,1657.0,Gasolina,8,Madrid,28027,Madrid
13013,Abarth,695,22499.0,165.0,Prof.,Coche pequeño,Ocasión,3,España,12,16000.0,2017,Manual,999.0,4.4,Gris,Gris,Tracción trasera,2.0,5.0,3.0,1415.0,Gasolina,7,Elche,3203,Alicante/Alacant
13014,Abarth,595,15727.0,145.0,Prof.,Coche pequeño,Ocasión,3,España,12,26182.0,2017,Automático,1461.0,3.8,Negro,Negro,Tracción delantera,5.0,6.0,4.0,1385.0,Gasolina,4,Madrid,28027,Madrid
13015,Abarth,595,17500.0,160.0,Prof.,Coche pequeño,Ocasión,3,España,12,64000.0,2019,Manual,1998.0,6.1,Negro,Negro,Tracción trasera,5.0,8.0,4.0,1900.0,Gasolina,3,Parets del valles,8150,Barcelona
13016,Abarth,500,15632.0,160.0,Prof.,Sedán,Ocasión,3,España,12,36586.0,2018,Manual,1984.0,6.3,Gris,Gris,Tracción delantera,5.0,7.0,4.0,1415.0,Gasolina,3,Basauri,48970,Bizkaia
13017,Abarth,500,30400.0,179.0,Prof.,Sedán,KM0,3,España,12,30.0,2022,Manual,1598.0,4.7,Gris,GRIS MATE,Tracción delantera,5.0,7.0,4.0,1507.0,Gasolina,6,Terrassa,8226,Barcelona
13018,Abarth,595,329771.0,179.0,Prof.,Coche pequeño,KM0,3,España,12,100.0,2022,Manual,1497.0,5.5,Gris,Gris,Tracción delantera,5.0,6.0,4.0,1405.0,Gasolina,11,Málaga,29002,Málaga
